0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,tag
4,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,ENG
11,0.45454545454545453,0,0,0,0,0,0,0,0.5454545454545454,1,0,0,0,0,0,0,0,0,0,0,0,ENG
8,0.375,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,ENG
5,0.4,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,FIL
5,0.4,0,0,0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,FIL
5,0.6,0,0,0,1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,FIL
7,0.42857142857142855,0,0,0,1,0,0,0,0.5714285714285714,0,1,0,0,0,0,0,0,0,0,0,0,FIL
1,1.0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,FIL
4,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,FIL
4,0.25,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,FIL
5,0.4,1,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,FIL
7,0.42857142857142855,0,0,0,1,0,0,0,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,ENG
10,0.5,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,ENG
3,0.3333333333333333,1,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,FIL
7,0.42857142857142855,0,0,0,0,0,0,0,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,FIL
2,0.0,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,FIL
10,0.3,0,0,0,0,0,0,0,0.7,1,0,0,0,0,0,0,0,0,0,0,0,ENG
8,0.25,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,ENG
1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,OTH
3,0.6666666666666666,0,0,0,1,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,ENG
5,0.2,0,0,0,0,0,0,0,0.8,1,0,0,0,0,0,0,0,0,0,0,0,ENG
7,0.42857142857142855,0,0,0,1,0,0,0,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,ENG
2,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,ENG
1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,OTH
5,0.2,0,1,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,ENG
3,0.6666666666666666,0,0,0,1,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,ENG
2,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
2,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
6,0.3333333333333333,1,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,FIL
6,0.3333333333333333,1,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,FIL
9,0.3333333333333333,0,0,0,0,0,0,0,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,FIL
2,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
3,0.3333333333333333,0,0,0,1,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,FIL
5,0.2,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,OTH
5,0.4,0,0,0,0,0,0,0,0.6,0,1,0,0,0,0,1,0,0,0,0,0,FIL
2,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
2,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
8,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0,1,0,0,0,0,FIL
4,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,FIL
2,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
2,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
4,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,FIL
4,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,ENG
2,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,ENG
4,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,ENG
1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,OTH
4,0.5,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,ENG
4,0.25,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,ENG
5,0.4,1,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,ENG
4,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,FIL
2,0.0,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,FIL
6,0.3333333333333333,1,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,FIL
2,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
2,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
6,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,FIL
2,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
4,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,FIL
3,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,FIL
6,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,FIL
3,0.3333333333333333,1,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,FIL
8,0.375,1,0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,FIL
9,0.3333333333333333,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,FIL
5,0.4,0,0,0,0,0,0,0,0.6,0,1,0,0,0,0,1,0,0,0,0,0,FIL
2,0.5,0,0,0,1,0,0,0,0.5,0,1,0,0,0,0,0,0,1,0,0,0,FIL
9,0.4444444444444444,0,0,0,1,0,0,0,0.5555555555555556,0,1,0,0,0,0,0,0,0,0,0,0,FIL
4,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,FIL
2,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
5,0.4,1,0,0,0,0,0,0,0.6,1,0,0,0,0,0,0,0,0,0,0,0,FIL
7,0.2857142857142857,1,0,0,0,0,0,0,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,FIL
9,0.4444444444444444,0,0,0,0,0,0,0,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,FIL
2,0.5,0,0,1,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
2,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
4,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,FIL
9,0.4444444444444444,0,0,0,1,0,0,0,0.5555555555555556,0,1,0,0,0,0,0,0,0,0,0,0,FIL
2,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
8,0.375,0,0,0,0,0,0,0,0.625,1,0,0,0,0,0,0,0,0,0,0,0,ENG
4,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,FIL
2,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
2,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
7,0.42857142857142855,0,0,0,0,0,0,0,0.5714285714285714,0,0,0,1,0,0,0,0,0,0,0,0,FIL
2,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
2,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
2,0.5,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0,0,1,0,0,0,FIL
12,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,FIL
2,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,1,0,0,1,0,0,0,FIL
2,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
6,0.3333333333333333,1,0,0,0,0,0,0,0.6666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,FIL
2,0.0,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,FIL
3,0.3333333333333333,0,0,0,1,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,FIL
9,0.4444444444444444,0,0,0,0,0,0,0,0.5555555555555556,0,0,0,1,0,1,0,1,0,0,0,0,FIL
4,0.25,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,FIL
9,0.4444444444444444,0,0,0,0,0,0,0,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,FIL
6,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,FIL
2,0.0,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,FIL
6,0.3333333333333333,1,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,FIL
9,0.4444444444444444,0,0,0,0,0,0,0,0.4444444444444444,0,1,1,0,0,0,0,0,0,0,0,0,FIL
1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,OTH
9,0.4444444444444444,0,0,1,0,0,0,0,0.5555555555555556,0,0,0,0,0,1,0,1,0,0,0,0,FIL
2,0.5,0,0,1,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
3,0.3333333333333333,1,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,FIL
5,0.4,1,0,1,0,0,0,0,0.6,1,0,0,0,0,0,0,0,0,0,0,0,FIL
6,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,FIL
1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,OTH
13,0.38461538461538464,0,0,0,0,0,0,0,0.6153846153846154,0,0,0,0,0,0,1,0,0,0,0,0,FIL
2,0.5,0,0,1,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
3,0.3333333333333333,1,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,FIL
7,0.42857142857142855,1,0,0,0,0,0,0,0.5714285714285714,1,0,0,0,0,0,0,0,0,0,0,0,FIL
5,0.4,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,FIL
4,0.25,1,0,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,FIL
5,0.4,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,1,0,0,0,0,0,FIL
1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,OTH
2,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
9,0.5555555555555556,0,0,0,0,0,0,0,0.4444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,FIL
2,0.5,0,0,1,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
2,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
4,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,FIL
3,0.3333333333333333,1,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,FIL
5,0.4,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,FIL
2,0.0,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,FIL
11,0.45454545454545453,0,0,0,0,0,0,0,0.5454545454545454,0,1,0,0,0,0,1,0,0,0,0,0,FIL
2,0.5,0,0,1,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
2,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
4,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,FIL
1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,OTH
4,0.25,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,FIL
5,0.4,0,0,0,1,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,FIL
2,0.5,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0,0,1,0,0,0,FIL
4,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,FIL
4,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,FIL
6,0.3333333333333333,1,0,0,0,0,0,0,0.6666666666666666,0,0,0,1,0,1,0,0,0,0,0,0,FIL
7,0.42857142857142855,0,0,0,0,0,0,0,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,FIL
2,0.0,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,FIL
6,0.3333333333333333,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,FIL
2,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
7,0.42857142857142855,0,0,0,0,0,0,0,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,FIL
2,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
3,0.3333333333333333,0,0,0,1,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,FIL
6,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,FIL
2,0.0,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,FIL
7,0.42857142857142855,0,0,0,1,0,0,0,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,FIL
5,0.4,0,0,0,0,0,0,0,0.6,0,0,0,0,0,1,0,0,0,0,0,0,FIL
11,0.36363636363636365,1,0,0,0,0,0,0,0.6363636363636364,0,1,0,0,0,0,0,0,0,0,0,0,FIL
7,0.42857142857142855,0,0,0,0,0,0,0,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,FIL
1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,OTH
3,0.6666666666666666,0,0,1,1,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,FIL
2,0.5,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0,0,1,0,0,0,FIL
2,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
6,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,FIL
2,0.0,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,FIL
7,0.5714285714285714,0,0,0,0,0,0,0,0.42857142857142855,0,0,0,0,0,0,1,0,0,0,0,0,FIL
2,0.5,0,0,0,1,0,0,0,0.5,0,1,0,0,0,0,0,0,1,0,0,0,FIL
8,0.375,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,FIL
2,0.0,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,FIL
8,0.375,1,0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,FIL
8,0.375,1,0,0,0,0,0,0,0.625,0,1,0,0,0,0,0,0,0,0,0,0,FIL
2,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
6,0.5,0,0,1,0,0,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,OTH
4,0.25,0,0,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,1,0,OTH
2,0.5,0,0,0,1,0,0,0,0.5,0,1,0,0,0,0,0,0,1,0,0,0,FIL
10,0.4,1,0,0,0,0,0,0,0.6,1,0,0,0,0,0,0,0,0,0,0,0,FIL
2,0.5,0,0,0,1,0,0,0,0.5,0,1,0,0,0,0,0,0,1,0,0,0,FIL
8,0.375,0,0,0,1,0,0,0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,FIL
2,0.0,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,FIL
9,0.3333333333333333,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,ENG
11,0.36363636363636365,1,0,0,0,0,0,0,0.6363636363636364,1,0,0,0,0,0,0,0,0,0,0,0,ENG
5,0.4,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,ENG
1,1.0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,FIL
8,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,FIL
3,0.3333333333333333,1,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,FIL
11,0.45454545454545453,0,0,0,1,0,0,0,0.5454545454545454,0,1,0,0,0,0,0,0,0,0,0,0,FIL
2,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
3,0.3333333333333333,0,0,0,1,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,FIL
4,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,FIL
1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,OTH
3,0.6666666666666666,0,0,1,1,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,FIL
3,0.3333333333333333,1,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,FIL
13,0.46153846153846156,1,0,0,0,0,0,0,0.46153846153846156,0,0,1,0,0,1,0,0,0,0,0,0,FIL
7,0.42857142857142855,0,0,0,0,0,0,0,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,FIL
2,0.5,0,0,0,1,0,0,0,0.5,0,1,0,0,0,0,0,0,1,0,0,0,FIL
7,0.5714285714285714,0,0,0,0,0,0,0,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,0,0,FIL
2,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
7,0.2857142857142857,1,0,0,0,0,0,0,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,FIL
9,0.5555555555555556,0,0,1,1,0,0,0,0.4444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,OTH
1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,OTH
6,0.5,0,0,1,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,FIL
5,0.4,0,0,0,0,0,0,0,0.6,0,1,0,0,0,0,0,1,0,0,0,0,FIL
2,0.0,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,FIL
8,0.375,0,0,0,0,0,0,0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,FIL
3,0.3333333333333333,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,FIL
2,0.0,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,FIL
5,0.4,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,FIL
3,0.3333333333333333,1,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,FIL
5,0.4,1,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,FIL
6,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,ENG
2,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
5,0.4,1,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,FIL
17,0.35294117647058826,1,0,0,0,0,0,0,0.5882352941176471,0,1,1,0,0,0,0,0,0,0,0,0,FIL
5,0.4,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,FIL
2,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
11,0.36363636363636365,1,0,1,0,0,0,0,0.6363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,OTH
4,0.25,0,0,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,1,0,OTH
1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,OTH
4,0.5,0,0,1,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,FIL
1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,OTH
5,0.4,0,0,0,0,0,0,0,0.6,0,0,0,1,0,0,0,0,0,0,0,0,FIL
3,0.3333333333333333,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,FIL
5,0.4,0,0,0,0,0,0,0,0.6,0,1,0,0,0,0,0,1,0,0,0,0,FIL
1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,OTH
7,0.42857142857142855,0,0,0,0,0,0,0,0.5714285714285714,0,0,0,1,0,0,0,0,0,0,0,0,FIL
4,0.25,1,0,0,0,0,0,0,0.75,1,0,0,0,0,0,0,0,0,0,0,0,FIL
11,0.36363636363636365,0,0,0,0,0,0,0,0.6363636363636364,0,0,0,0,0,0,0,0,0,0,0,0,FIL
2,0.0,1,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,FIL
5,0.4,0,0,1,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,FIL
2,0.5,0,0,0,1,0,0,0,0.5,0,1,0,0,0,0,0,0,1,0,0,0,FIL
5,0.4,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,FIL
6,0.3333333333333333,1,0,0,0,0,0,0,0.6666666666666666,1,1,0,0,0,0,0,0,0,0,0,0,FIL
6,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,FIL
1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,OTH
4,0.5,0,0,1,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,FIL
9,0.4444444444444444,0,0,0,0,0,0,0,0.5555555555555556,0,0,0,1,0,1,0,1,0,0,0,0,FIL
3,0.3333333333333333,1,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,FIL
3,0.3333333333333333,0,0,0,1,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,FIL
1,1.0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,OTH
1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,OTH
1,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,OTH
4,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,FIL
1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,OTH
3,0.3333333333333333,0,0,0,1,0,0,0,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,FIL
3,0.3333333333333333,1,0,0,1,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,FIL
3,0.6666666666666666,0,0,0,1,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,FIL
1,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,FIL
3,0.3333333333333333,0,0,0,1,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,FIL
1,1.0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,OTH
1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,OTH
1,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,OTH
4,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,FIL
7,0.2857142857142857,1,0,0,0,0,0,0,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,FIL
1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,OTH
3,0.3333333333333333,1,0,1,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,FIL
3,0.3333333333333333,0,0,0,1,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,FIL
6,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,FIL
2,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,FIL
9,0.3333333333333333,1,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,FIL
3,0.6666666666666666,0,0,0,1,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,FIL
2,0.5,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0,0,1,0,0,0,FIL
5,0.4,1,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,FIL
6,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,FIL
2,0.5,0,0,0,1,0,0,0,0.5,0,1,0,0,0,0,0,0,1,0,0,0,FIL
6,0.3333333333333333,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,FIL
1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,OTH
5,0.4,1,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,FIL
7,0.2857142857142857,1,0,0,0,0,0,0,0.7142857142857143,1,0,0,0,0,0,0,0,0,0,0,0,FIL
4,0.5,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,FIL
